id,timestamp,message,category,stage,severity_score,is_risk,recommended_action,context,clinical_basis
2578,2025-02-16 14:16,Variables won't secure ascending. They seldom do.,depression,late,10,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
2579,2025-02-16 14:34,The breather recharges me to 30%. Kickoff-day takes 50%.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2580,2025-02-16 14:37,Standing workshop because sitting would require commitment.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2581,2025-02-16 14:37,"Jack of no trades, master of havoc.",humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2582,2025-02-16 14:42,Touch of a scenario blossoming here.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2583,2025-02-16 14:43,Curriculum inspection wrapped.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2584,2025-02-16 14:43,Plot twist: the concrete cutoff was the friends we formed together the philosophy.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2585,2025-02-16 14:43,The baseline has shifted permanently.,stress,middle,6,1,hr_review,slack,Chronic stress; physiological stress markers
2586,2025-02-16 14:49,The routine tolerated my involvement.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2587,2025-02-16 14:51,Legal has authorised the contract language.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2588,2025-02-16 14:55,Observing calm in the ending.,suicidal_ideation,late,10,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
2589,2025-02-16 14:56,Wondering about drought more than presence.,suicidal_ideation,early,6,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
2590,2025-02-16 14:56,The agenda was ambitious. The outcome was not.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2591,2025-02-16 14:57,Barriers lowering.,suicidal_ideation,middle,7,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
2592,2025-02-16 14:58,Posted the update to the crew channel.,neutral,none,0,0,none,email,Normal workplace communication patterns
2593,2025-02-16 15:10,Wifi decided to take a proprietary period.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2594,2025-02-16 15:12,Mode echoing an outsider.,harassment,early,3,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
2595,2025-02-16 15:19,Affirming outcome from the experiment.,neutral,none,0,0,none,email,Normal workplace communication patterns
2596,2025-02-16 15:26,Archived the resolved projects.,neutral,none,0,0,none,email,Normal workplace communication patterns
2597,2025-02-16 15:58,The kindle is quieting.,depression,early,2,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
2598,2025-02-16 16:10,Jira is a composure. A poor particular.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2599,2025-02-16 16:21,Technical debt: my legacy to ahead developers.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2600,2025-02-16 16:28,Skills gap analysis achieve.,neutral,none,0,0,none,email,Normal workplace communication patterns
2601,2025-02-16 16:30,Monday arrives parallel an uninvited guest who hardly leaves.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2602,2025-02-16 16:38,Approval chain is settle.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2603,2025-02-16 16:44,The VPN is in its rebellious phase.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2604,2025-02-16 16:52,Powered by spite and americano.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2605,2025-02-16 16:57,Being trailing off communique chains I should be on.,harassment,early,2,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
2606,2025-02-16 17:01,Zeal is diminished. Doing the minimum to gain by at the flash.,depression,early,3,1,monitor,slack,Reduced motivation - early
2607,2025-02-16 17:01,Attendee list finalized.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2608,2025-02-16 17:04,My calendar has no mercy.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2609,2025-02-16 17:05,Totality requires immense flash.,depression,middle,5,1,hr_review,email,DSM-5: Major Depressive Episode criteria
2610,2025-02-16 17:07,Anyway here strangely.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2611,2025-02-16 17:08,Adrift in sterility.,depression,middle,6,1,hr_review,email,DSM-5: Major Depressive Episode criteria
2612,2025-02-16 17:13,My determination required a personal rotation.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2613,2025-02-16 17:22,Enrollment numbers are stable.,neutral,none,0,0,none,email,Normal workplace communication patterns
2614,2025-02-16 17:34,The habitat is dangerous.,harassment,late,9,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
2615,2025-02-16 17:39,Vendor assessment finished. Recommending option B.,neutral,none,0,0,none,email,Normal workplace communication patterns
2616,2025-02-16 17:42,Can't do this freshly. Matter has to modification.,burnout,late,8,1,urgent_hr_intervention,slack,MBI: Complete burnout syndrome
2617,2025-02-16 17:42,That's reasonable.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2618,2025-02-16 17:43,Discharge breakdown imminent.,stress,late,9,1,urgent_hr_intervention,email,Severe stress response; anxiety disorder symptoms
2619,2025-02-16 17:46,Steady progress to submission.,neutral,none,0,0,none,email,Normal workplace communication patterns
2620,2025-02-16 17:47,Who needs weekends anyway haha *cries*,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
2621,2025-02-16 18:00,No renewal possible imminently.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
2622,2025-02-16 18:15,The opportunities flow differently.,harassment,early,2,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
2623,2025-02-16 18:17,The recent workflow is being adopted.,neutral,none,0,0,none,email,Normal workplace communication patterns
2624,2025-02-16 18:30,Witnessed I'm consistently the specific questioned to organise social events.,harassment,early,3,1,monitor,slack,Gender role stereotyping
2625,2025-02-16 18:32,Oddly qualified for this. Regardless wondering how.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2626,2025-02-16 18:48,Avoiding populace. It's easier.,depression,middle,6,1,hr_review,email,DSM-5: Major Depressive Episode criteria
2627,2025-02-16 18:52,The isolation is round.,depression,middle,7,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
2628,2025-02-16 19:15,Trapped in this configuration.,depression,middle,6,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
2629,2025-02-16 19:17,No protection at-hand.,harassment,late,8,1,urgent_hr_intervention,email,UK Equality Act 2010: Severe harassment/discrimination
2630,2025-02-16 19:28,Can't sustain whatsoever output.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
2631,2025-02-16 19:32,The pipeline is escalating plain.,suicidal_ideation,middle,8,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
2632,2025-02-16 19:32,Bandwidth is decreased.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
2633,2025-02-16 19:44,Inappropriate observations brushed off as 'culture fit' snags.,harassment,middle,7,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
2634,2025-02-16 19:45,No one would notice if I ceased established.,depression,late,8,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
2635,2025-02-16 19:55,The oblivion privately me has won.,depression,late,10,1,urgent_hr_intervention,slack,Metaphorical hopelessness
2636,2025-02-16 20:09,Can't breathe through this.,stress,late,9,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
2637,2025-02-16 20:17,Full stint I wake up and choose laptop.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
2638,2025-02-16 20:38,Agenda define.,suicidal_ideation,late,9,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
2639,2025-02-16 20:56,Colors look duller recently.,depression,early,2,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
2640,2025-02-16 20:59,Reception is unique.,harassment,early,4,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
2641,2025-02-16 20:59,Ward round concluded. All stable.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2642,2025-02-16 21:21,Don't wish to be saved. Don't yearn to be identified.,suicidal_ideation,late,9,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
2643,2025-02-16 21:30,However here. Nevertheless confused. Inhabiting the dream.,humor_sarcasm,none,0,0,none,slack,Late work irony - tone clearly humorous
2644,2025-02-16 21:32,Exertion yields decreased.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
2645,2025-02-16 21:34,No protection accessible anymore.,harassment,late,10,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
2646,2025-02-16 21:36,Temperamental detachment is my default mode now.,burnout,middle,6,1,hr_review,slack,MBI: Depersonalization and reduced efficacy
2647,2025-02-16 21:41,I'm overseeing on fumes and collective can reveal.,burnout,middle,5,1,hr_review,email,MBI: Depersonalization and reduced efficacy
2648,2025-02-16 21:42,The ardour died quietly. Didn't observe until it was evaporated.,burnout,middle,6,1,hr_review,slack,Gradual disengagement
2649,2025-02-16 21:53,A hint nervous about the updated responsibilities.,stress,early,3,1,monitor,slack,Acute stress response; anticipatory anxiety
2650,2025-02-16 22:00,Can't concentrate. Reading the same letter four times.,depression,middle,7,1,hr_review,slack,Cognitive impairment
2651,2025-02-16 22:25,Collected sick again. Third span this portion.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
2652,2025-02-16 22:48,The cynicism has taken hold.,burnout,middle,6,1,hr_review,email,MBI: Depersonalization and reduced efficacy
2653,2025-02-16 22:55,Audit trail is finish. No discrepancies detected.,neutral,none,0,0,none,email,Normal workplace communication patterns
2654,2025-02-16 23:00,The weight follows me everywhere now. Fractionally at flat.,depression,middle,7,1,hr_review,slack,11pm - pervasive depression
2655,2025-02-16 23:30,The shadow surfaces closer tonight.,depression,middle,7,1,hr_review,slack,Depressive cognition
2656,2025-02-17 00:10,I fantasise about just walking out and scarcely looming recover.,burnout,late,9,1,urgent_hr_intervention,email,MBI: Complete burnout syndrome
2657,2025-02-17 00:23,Vacuum succeeds properly currently.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
2658,2025-02-17 01:25,Disposition mildly disconnected.,depression,early,4,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
2659,2025-02-17 01:46,No ceiling whatsoever.,burnout,late,8,1,urgent_hr_intervention,slack,MBI: Complete burnout syndrome
2660,2025-02-17 01:56,Exit.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
2661,2025-02-17 02:23,Deserve this to terminate.,stress,late,7,1,hr_review,email,Severe stress response; anxiety disorder symptoms
2662,2025-02-17 02:26,The consumer approved the mockups. Transitioning to development.,neutral,none,0,0,none,email,Normal workplace communication patterns
2663,2025-02-17 03:30,I'm falling apart. Whole is too immensely.,stress,late,9,1,urgent_hr_intervention,slack,3:30am breakdown
2664,2025-02-17 03:36,Network failure in improvement.,stress,late,8,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
2665,2025-02-17 04:03,Can't go on evocative this much longer.,stress,late,7,1,hr_review,slack,Severe stress response; anxiety disorder symptoms
2666,2025-02-17 04:09,Slight exertion immediate.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
2667,2025-02-17 04:53,The gloom is definitive.,depression,late,8,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
2668,2025-02-17 06:59,The harassment is upheaval threshold.,harassment,late,9,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
2669,2025-02-17 07:15,sanctioned,neutral,none,0,0,none,email,Normal workplace communication patterns
2670,2025-02-17 07:23,Collaboration has been excellent.,neutral,none,0,0,none,email,Normal workplace communication patterns
2671,2025-02-17 07:35,The workshop was valuable.,neutral,none,0,0,none,email,Normal workplace communication patterns
2672,2025-02-17 07:42,Core rate spikes with certain notifications.,stress,middle,4,1,monitor,slack,Chronic stress; physiological stress markers
2673,2025-02-17 07:44,Couldn't have attained it lacking the division.,neutral,none,0,0,none,slack,Normal workplace communication patterns
2674,2025-02-17 07:47,The drop didn't scare me as enormously as it should have.,suicidal_ideation,middle,7,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
2675,2025-02-17 07:59,Features don't shine matching before.,depression,early,3,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
2676,2025-02-17 08:01,the to-do list is supplying me apprehension ngl,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
